Vencimento;01/07/2005;;;;
01/10/2004;17,61%;17,67%;887,16;886,83;886,26
04/10/2004;17,60%;17,66%;887,79;887,46;886,88
05/10/2004;17,51%;17,57%;888,86;888,53;887,96
06/10/2004;17,53%;17,59%;889,32;888,99;888,42
07/10/2004;17,56%;17,62%;889,72;889,39;888,82
08/10/2004;17,54%;17,60%;890,40;890,08;889,50
11/10/2004;17,50%;17,56%;891,19;890,87;890,29
13/10/2004;17,59%;17,65%;891,28;890,95;890,38
14/10/2004;17,69%;17,75%;891,31;890,99;890,42
15/10/2004;17,78%;17,84%;891,41;891,09;890,51
18/10/2004;17,71%;17,77%;892,36;892,04;891,46
19/10/2004;17,78%;17,84%;892,57;892,25;891,67
20/10/2004;17,74%;17,80%;893,36;893,05;892,46
21/10/2004;17,83%;17,89%;893,47;893,16;892,57
22/10/2004;17,89%;17,95%;893,74;893,43;892,85
25/10/2004;18,00%;18,06%;893,76;893,45;892,86
26/10/2004;18,09%;18,15%;893,89;893,58;892,99
27/10/2004;18,11%;18,17%;894,37;894,07;893,48
28/10/2004;18,06%;18,12%;895,22;894,92;894,32
29/10/2004;18,14%;18,20%;895,41;895,11;894,51
01/11/2004;18,09%;18,15%;896,25;895,95;895,36
03/11/2004;18,11%;18,17%;896,74;896,44;895,85
04/11/2004;18,10%;18,16%;897,38;897,09;896,49
05/11/2004;18,10%;18,16%;897,98;897,68;897,09
08/11/2004;18,26%;18,32%;897,79;897,49;896,90
09/11/2004;18,35%;18,41%;897,95;897,66;897,06
10/11/2004;18,25%;18,31%;899,03;898,74;898,14
11/11/2004;18,26%;18,32%;899,58;899,29;898,69
12/11/2004;18,24%;18,30%;900,28;899,99;899,39
16/11/2004;18,20%;18,26%;901,06;900,78;900,18
17/11/2004;18,12%;18,18%;902,04;901,76;901,16
18/11/2004;17,98%;18,04%;903,30;903,01;902,42
19/11/2004;18,28%;18,34%;902,49;902,21;901,60
22/11/2004;18,36%;18,42%;902,72;902,44;901,83
23/11/2004;18,39%;18,45%;903,18;902,91;902,30
24/11/2004;18,44%;18,50%;903,56;903,29;902,68
25/11/2004;18,46%;18,52%;904,08;903,80;903,19
26/11/2004;18,29%;18,35%;905,45;905,18;904,58
29/11/2004;18,21%;18,27%;906,42;906,15;905,54
30/11/2004;18,30%;18,36%;906,62;906,35;905,74
01/12/2004;18,25%;18,31%;907,44;907,18;906,57
02/12/2004;18,21%;18,27%;908,22;907,96;907,35
03/12/2004;18,21%;18,27%;908,83;908,56;907,96
06/12/2004;18,17%;18,23%;909,60;909,34;908,74
07/12/2004;18,17%;18,23%;910,21;909,95;909,34
08/12/2004;18,23%;18,29%;910,55;910,29;909,69
09/12/2004;18,16%;18,22%;911,46;911,20;910,60
10/12/2004;18,14%;18,20%;912,15;911,89;911,29
13/12/2004;18,06%;18,12%;913,09;912,83;912,23
14/12/2004;18,05%;18,11%;913,73;913,48;912,88
15/12/2004;18,09%;18,15%;914,17;913,92;913,31
16/12/2004;18,06%;18,12%;914,89;914,65;914,04
17/12/2004;18,26%;18,32%;914,67;914,43;913,82
20/12/2004;18,14%;18,20%;915,77;915,53;914,92
21/12/2004;18,15%;18,21%;916,34;916,10;915,49
22/12/2004;18,32%;18,38%;916,26;916,02;915,41
23/12/2004;18,39%;18,45%;916,38;916,97;915,74
24/12/2004;18,60%;18,66%;916,38;916,14;915,52
27/12/2004;18,60%;18,66%;917,00;916,76;916,14
28/12/2004;18,62%;18,68%;917,54;917,30;916,68
29/12/2004;18,61%;18,67%;918,20;917,97;917,34
30/12/2004;18,60%;18,66%;919,48;919,25;918,01
31/12/2004;18,55%;18,61%;919,67;919,44;918,82
